X,Y,OBJECTID,LOCNUM,CONAME,STREET,CITY,STATE,STATE_NAME,ZIP,ZIP4,NAICS,SIC,SALESVOL,HDBRCH,ULTNUM,PUBPRV,EMPNUM,FRNCOD,ISCODE,SQFTCODE,LOC_NAME,STATUS,SCORE,SOURCE,REC_TYPE
-122.0816,37.3842,10146872,721019489,FLYING AVATAR FOOD GROUP LLC,W EL CAMINO REAL,MOUNTAIN VIEW,CA,California,94040,2641,44511002,541104,792.00000000000,,000000000,,3.00000000000,,,2,PointAddress,M,100.00000000000,INFOGROUP,0
-122.0753,37.3852,12212054,834814469,SAV-MOR FOOD STORE,CALDERON AVE,MOUNTAIN VIEW,CA,California,94041,2398,44511003,541105,528.00000000000,,000000000,,2.00000000000,,,2,PointAddress,M,100.00000000000,INFOGROUP,0
-122.0675,37.3378,1118601,234671857,TRADER JOE'S,HOMESTEAD RD,LOS ALTOS,CA,California,94024,7300,44511003,541105,14520.00000000000,2,305504573,,55.00000000000,+,,5,StreetAddress,M,100.00000000000,INFOGROUP,0
-122.0496,37.3507,1420986,266693845,NEW INDIA BAZAR,S MARY AVE,SUNNYVALE,CA,California,94087,3130,44511003,541105,792.00000000000,2,403975494,,3.00000000000,,,2,PointAddress,M,100.00000000000,INFOGROUP,0
-122.0507,37.3531,1772491,375546496,SMART & FINAL EXTRA!,S MARY AVE,SUNNYVALE,CA,California,94087,2203,44511003,541105,6072.00000000000,2,617177407,2,23.00000000000,2,,6,PointAddress,M,100.00000000000,INFOGROUP,0
-122.0715,37.3422,3992708,422442889,LUCKY SUPERMARKETS,GRANT RD,LOS ALTOS,CA,California,94024,6952,44511003,541105,26399.00000000000,2,304014038,,100.00000000000,,,8,PointAddress,M,100.00000000000,INFOGROUP,0
-122.0668,37.34,9181311,715048351,B & B QUALITY FOOD PROVIDERS,LOUISE LN,LOS ALTOS,CA,California,94024,7219,44511002,541104,792.00000000000,,000000000,,3.00000000000,,,2,PointAddress,M,100.00000000000,INFOGROUP,0
-122.0675,37.3378,13043412,983137720,FOOTHILL PRODUCE,HOMESTEAD RD,LOS ALTOS,CA,California,94024,7339,44511003,541105,3960.00000000000,,000000000,,15.00000000000,,,6,StreetAddress,M,100.00000000000,INFOGROUP,0
-122.0402,37.3236,5785630,452362866,WHOLE FOODS MARKET,STEVENS CREEK BLVD,CUPERTINO,CA,California,95014,2107,44511003,541105,39598.00000000000,2,886012012,2,150.00000000000,q,,6,PointAddress,M,100.00000000000,INFOGROUP,0
-122.0337,37.3243,7973437,698003258,MARINA FOOD,BANDLEY DR,CUPERTINO,CA,California,95014,2181,44511003,541105,18480.00000000000,,000000000,,70.00000000000,,,7,PointAddress,M,100.00000000000,INFOGROUP,0
-122.0348,37.3366,8045710,700337220,SAFEWAY,HOMESTEAD RD,CUPERTINO,CA,California,95014,0451,44511003,541105,1056.00000000000,2,579284589,,4.00000000000,V,,7,PointAddress,M,100.00000000000,INFOGROUP,0
-122.0332,37.3227,8303810,706443754,SPROUTS FARMERS MARKET,STEVENS CREEK BLVD,CUPERTINO,CA,California,95014,2130,44511003,541105,20591.00000000000,2,402336586,2,78.00000000000,d,,7,PointAddress,M,100.00000000000,INFOGROUP,0
-122.0414,37.3397,3855661,421430565,INDIAN SPICE BAZAAR,HOLLENBECK AVE,SUNNYVALE,CA,California,94087,5402,44511003,541105,792.00000000000,,000000000,,3.00000000000,,,3,StreetAddress,M,100.00000000000,INFOGROUP,0
-122.0552,37.3743,1464346,301348041,GALAMART,W EL CAMINO REAL,SUNNYVALE,CA,California,94087,1026,44511003,541105,528.00000000000,,000000000,,2.00000000000,,,2,PointAddress,M,100.00000000000,INFOGROUP,0
-122.0532,37.3736,2603895,403836561,FELIPE'S MARKET,W EL CAMINO REAL,SUNNYVALE,CA,California,94087,1026,44511003,541105,528.00000000000,,000000000,,2.00000000000,,,2,PointAddress,M,100.00000000000,INFOGROUP,0
-122.0552,37.3743,3918471,421942896,MADRAS GROCERIES,W EL CAMINO REAL,SUNNYVALE,CA,California,94087,1026,44511003,541105,792.00000000000,,000000000,,3.00000000000,,,2,PointAddress,M,100.00000000000,INFOGROUP,0
-122.0567,37.3728,3993259,422451997,SAFEWAY,S BERNARDO AVE,SUNNYVALE,CA,California,94087,1020,44511003,541105,25607.00000000000,2,579284589,,97.00000000000,V,,7,StreetAddress,M,100.00000000000,INFOGROUP,0
-122.0719,37.379,6569754,550223424,NIJIYA MARKET,E EL CAMINO REAL,MOUNTAIN VIEW,CA,California,94040,2701,44511003,541105,13200.00000000000,,000000000,,50.00000000000,,,8,PointAddress,M,100.00000000000,INFOGROUP,0
-122.0719,37.379,11423108,734384690,SMART & FINAL EXTRA!,E EL CAMINO REAL,MOUNTAIN VIEW,CA,California,94040,2701,44511003,541105,3960.00000000000,2,617177407,2,15.00000000000,2,,7,PointAddress,M,100.00000000000,INFOGROUP,0
-122.0626,37.377,11428827,734427635,RISHIK FRESH FOODS INC,E EL CAMINO REAL,MOUNTAIN VIEW,CA,California,94040,2836,44511002,541104,792.00000000000,,000000000,,3.00000000000,,,3,PointAddress,M,100.00000000000,INFOGROUP,0
-122.0305,37.3673,2548886,403531319,SPROUTS FARMERS MARKET,E EL CAMINO REAL,SUNNYVALE,CA,California,94087,1937,44511003,541105,24551.00000000000,2,402336586,2,93.00000000000,d,,7,PointAddress,M,100.00000000000,INFOGROUP,0
-122.0314,37.3661,2624249,403957534,SAFEWAY,E EL CAMINO REAL,SUNNYVALE,CA,California,94087,1936,44511003,541105,25079.00000000000,2,579284589,,95.00000000000,V,,7,PointAddress,M,100.00000000000,INFOGROUP,0
-122.0361,37.3682,4419083,426608534,TRADER JOE'S,W EL CAMINO REAL,SUNNYVALE,CA,California,94087,1306,44511003,541105,15840.00000000000,2,305504573,,60.00000000000,+,,5,PointAddress,M,100.00000000000,INFOGROUP,0
-122.0421,37.3695,5350140,437104023,BALAJI FOODS INC,W EL CAMINO REAL,SUNNYVALE,CA,California,94087,1153,44511002,541104,792.00000000000,,000000000,,3.00000000000,,,2,PointAddress,M,100.00000000000,INFOGROUP,0
-122.0321,37.3698,13044463,983255621,COCONUT HILL INDIAN GROCERY,S MURPHY AVE,SUNNYVALE,CA,California,94086,6116,44511003,541105,1848.00000000000,,000000000,,7.00000000000,,,2,PointAddress,M,100.00000000000,INFOGROUP,0
-121.9791,37.2312,2871032,406121547,SAFEWAY,N SANTA CRUZ AVE,LOS GATOS,CA,California,95030,5313,44511003,541105,19799.00000000000,2,579284589,,75.00000000000,V,,7,PointAddress,M,100.00000000000,INFOGROUP,0
-121.9622,37.2354,89445,103255915,LUNARDI'S MARKETS,BLOSSOM HILL RD,LOS GATOS,CA,California,95032,3503,44511003,541105,26399.00000000000,2,614494466,,100.00000000000,,,8,StreetAddress,M,100.00000000000,INFOGROUP,0
-121.9581,37.2444,1118606,234672293,TRADER JOE'S,LOS GATOS BLVD,LOS GATOS,CA,California,95032,2514,44511003,541105,15840.00000000000,2,305504573,,60.00000000000,+,,5,PointAddress,M,100.00000000000,INFOGROUP,0
-121.9627,37.2361,6120397,490958915,WHOLE FOODS MARKET,LOS GATOS BLVD,LOS GATOS,CA,California,95032,3424,44511003,541105,34319.00000000000,2,886012012,2,130.00000000000,q,,6,StreetAddress,M,100.00000000000,INFOGROUP,0
-121.9609,37.2399,12185076,830275103,NOB HILL FOODS,LOS GATOS BLVD,LOS GATOS,CA,California,95032,2504,44511003,541105,13200.00000000000,2,453561680,,50.00000000000,},,8,StreetAddress,M,100.00000000000,INFOGROUP,0
-121.9322,37.2423,5806673,455043299,SAFEWAY,UNION AVE,LOS GATOS,CA,California,95032,3904,44511003,541105,39598.00000000000,2,579284589,,150.00000000000,V,,7,PointAddress,M,100.00000000000,INFOGROUP,0
-121.8607,37.2204,7568528,664493533,SAFEWAY,ALMADEN EXPY,SAN JOSE,CA,California,95120,2918,44511003,541105,25079.00000000000,2,579284589,,95.00000000000,V,,7,StreetAddress,M,100.00000000000,INFOGROUP,0
-121.8855,37.229,91457,103483293,LUCKY SUPERMARKETS,MERIDIAN AVE,SAN JOSE,CA,California,95120,2727,44511003,541105,17160.00000000000,2,304014038,,65.00000000000,,,8,PointAddress,M,100.00000000000,INFOGROUP,0
-121.9073,37.2525,1530589,309626638,SAFEWAY,BRANHAM LN,SAN JOSE,CA,California,95118,2200,44511003,541105,40918.00000000000,2,579284589,,155.00000000000,V,,7,PointAddress,M,100.00000000000,INFOGROUP,0
-121.906,37.2425,2783079,404812212,BONFARE MARKET,CAMDEN AVE,SAN JOSE,CA,California,95124,5817,44511003,541105,528.00000000000,2,834459588,,2.00000000000,,,3,PointAddress,M,100.00000000000,INFOGROUP,0
-121.8987,37.2559,6808702,582194320,SETAREH,MERIDIAN AVE,SAN JOSE,CA,California,95124,4825,44511003,541105,264.00000000000,,000000000,,1.00000000000,,,2,StreetAddress,M,100.00000000000,INFOGROUP,0
-121.8897,37.2463,8427208,707371103,ARTEAGA FOOD CTR,KOOSER RD,SAN JOSE,CA,California,95118,3814,44511002,541104,792.00000000000,,000000000,,3.00000000000,,,2,StreetAddress,M,100.00000000000,INFOGROUP,0
-121.8893,37.2466,10873113,724869366,ETMINAN MARKET,KOOSER RD,SAN JOSE,CA,California,95118,3822,44511001,541101,528.00000000000,,000000000,,2.00000000000,,,3,PointAddress,M,100.00000000000,INFOGROUP,0
-121.8977,37.2563,12184502,830167573,LUNARDI'S MARKETS,MERIDIAN AVE,SAN JOSE,CA,California,95124,4825,44511003,541105,23759.00000000000,2,614494466,,90.00000000000,,,7,PointAddress,M,100.00000000000,INFOGROUP,0
-121.9022,37.2534,12848931,951276799,DESI,BRANHAM LN,SAN JOSE,CA,California,95118,2290,44511003,541105,264.00000000000,,000000000,,1.00000000000,,,2,StreetAddress,M,100.00000000000,INFOGROUP,0
-121.8732,37.2293,7335750,642944797,MJ MARKET,REDMOND AVE,SAN JOSE,CA,California,95120,2749,44511003,541105,528.00000000000,,000000000,,2.00000000000,,,2,StreetAddress,M,100.00000000000,INFOGROUP,0
-121.8736,37.2351,7973246,697992881,ALMADEN MARKET,ALMADEN EXPY,SAN JOSE,CA,California,95120,5925,44511001,541101,528.00000000000,,000000000,,2.00000000000,,,2,PointAddress,M,100.00000000000,INFOGROUP,0
-121.8772,37.2296,8645855,709768614,HILTON CLAASEN,REDMOND AVE,SAN JOSE,CA,California,95120,2745,44511002,541104,792.00000000000,,000000000,,3.00000000000,,,2,PointAddress,M,100.00000000000,INFOGROUP,0
-121.8762,37.2571,11214586,728553971,WALMART GROCERY PICKUP,ALMADEN EXPY,SAN JOSE,CA,California,95118,2051,44511009,541110,528.00000000000,2,005889993,2,2.00000000000,H,,3,StreetAddress,M,100.00000000000,INFOGROUP,0
-121.8756,37.2523,11419617,734361424,TRADER JOE'S,ALMADEN EXPY,SAN JOSE,CA,California,95118,3637,44511003,541105,15840.00000000000,2,305504573,,60.00000000000,+,,5,StreetAddress,M,100.00000000000,INFOGROUP,0
-121.8324,37.2376,2185583,401479459,NOB HILL FOODS,SNELL AVE,SAN JOSE,CA,California,95123,4127,44511003,541105,26399.00000000000,2,453561680,,100.00000000000,},,8,PointAddress,M,100.00000000000,INFOGROUP,0
-121.8451,37.2505,2603886,403836543,CHAVEZ SUPERMARKET,BLOSSOM HILL RD,SAN JOSE,CA,California,95123,3005,44511003,541105,18480.00000000000,,000000000,,70.00000000000,,,8,StreetAddress,M,100.00000000000,INFOGROUP,0
-121.835,37.2536,3333200,414739922,NUCLEUS INC,GIUFFRIDA AVE,SAN JOSE,CA,California,95123,1533,44511003,541105,528.00000000000,,000000000,,2.00000000000,,,2,PointAddress,M,100.00000000000,INFOGROUP,0
-121.856,37.2487,5225463,435941965,LUCKY SUPERMARKETS,BLOSSOM HILL RD,SAN JOSE,CA,California,95123,2725,44511003,541105,21119.00000000000,2,304014038,,80.00000000000,,,8,PointAddress,M,100.00000000000,INFOGROUP,0
-121.8294,37.2505,33525,004463782,LUCKY SUPERMARKETS,BLOSSOM HILL RD,SAN JOSE,CA,California,95123,1608,44511003,541105,14520.00000000000,2,304014038,,55.00000000000,,,8,PointAddress,M,100.00000000000,INFOGROUP,0
-121.8309,37.2368,6461006,536343528,INTERNATIONAL EXPRESS MARKET,SANTA TERESA BLVD,SAN JOSE,CA,California,95123,4160,44511003,541105,264.00000000000,,000000000,,1.00000000000,,,3,StreetAddress,M,100.00000000000,INFOGROUP,0
-121.8062,37.252,6700936,569282973,RAI'S INDIA BAZAR,BLOSSOM HILL RD,SAN JOSE,CA,California,95123,2311,44511003,541105,264.00000000000,,000000000,,1.00000000000,,,3,PointAddress,M,100.00000000000,INFOGROUP,0
-121.831,37.2538,12539310,886448604,BONFARE MARKET,SNELL AVE,SAN JOSE,CA,California,95123,1541,44511003,541105,528.00000000000,2,834459588,,2.00000000000,,,3,StreetAddress,M,100.00000000000,INFOGROUP,0
-121.9792,37.2853,88771,103188454,NOB HILL FOODS,W CAMPBELL AVE,CAMPBELL,CA,California,95008,1535,44511003,541105,18480.00000000000,2,453561680,,70.00000000000,},,8,PointAddress,M,100.00000000000,INFOGROUP,0
-122.0004,37.2793,1439698,268848686,GENE'S FINE FOODS,COX AVE,SARATOGA,CA,California,95070,4196,44511003,541105,22439.00000000000,,000000000,,85.00000000000,,,7,PointAddress,M,100.00000000000,INFOGROUP,0
-121.994,37.2882,2309793,402239449,LUCKY SUPERMARKETS,EL PASEO DE SARATOGA,SAN JOSE,CA,California,95130,1616,44511003,541105,1056.00000000000,2,304014038,,4.00000000000,,,3,StreetAddress,M,100.00000000000,INFOGROUP,0
-121.9712,37.2739,3591434,416301595,FARM MILK DAIRY DRIVE IN,S SAN TOMAS AQUINO RD,CAMPBELL,CA,California,95008,4422,44511003,541105,528.00000000000,,000000000,,2.00000000000,,,1,PointAddress,M,100.00000000000,INFOGROUP,0
-121.9863,37.2683,6118656,490715562,FARM FRESH PRODUCE,ROUNDTREE DR,CAMPBELL,CA,California,95008,5722,44511003,541105,528.00000000000,,000000000,,2.00000000000,,,1,PointAddress,M,100.00000000000,INFOGROUP,0
-121.9846,37.2638,12185293,830311965,SAFEWAY,POLLARD RD,LOS GATOS,CA,California,95032,1031,44511003,541105,11880.00000000000,2,579284589,,45.00000000000,V,,7,PointAddress,M,100.00000000000,INFOGROUP,0
-122.0118,37.3097,92286,103581435,SAFEWAY,BOLLINGER RD,SAN JOSE,CA,California,95129,3068,44511003,541105,22439.00000000000,2,579284589,,85.00000000000,V,,7,PointAddress,M,100.00000000000,INFOGROUP,0
-121.9948,37.2922,3091092,409532363,TRADER JOE'S,PROSPECT RD,SAN JOSE,CA,California,95129,5031,44511003,541105,21119.00000000000,2,305504573,,80.00000000000,+,,5,StreetAddress,M,100.00000000000,INFOGROUP,0
-121.9924,37.2928,3685352,417520022,SPROUTS FARMERS MARKET,PROSPECT RD,SAN JOSE,CA,California,95129,5030,44511003,541105,20591.00000000000,2,402336586,2,78.00000000000,d,,8,PointAddress,M,100.00000000000,INFOGROUP,0
-121.9961,37.2923,5422070,438224680,IMPERFECT MARKETS LLC,PROSPECT RD,SAN JOSE,CA,California,95129,5033,44511001,541101,528.00000000000,,000000000,,2.00000000000,,,1,StreetAddress,M,100.00000000000,INFOGROUP,0
-121.9945,37.2935,6036985,481607943,SMART & FINAL EXTRA!,PROSPECT RD,SAN JOSE,CA,California,95129,5026,44511003,541105,5280.00000000000,2,617177407,2,20.00000000000,2,,8,PointAddress,M,100.00000000000,INFOGROUP,0
-121.9929,37.3209,7634422,670761659,SAFEWAY,STEVENS CREEK BLVD,SAN JOSE,CA,California,95129,1019,44511003,541105,25079.00000000000,2,579284589,,95.00000000000,V,,7,PointAddress,M,100.00000000000,INFOGROUP,0
-121.9779,37.3058,1762797,374787810,LAS PALMAS MERCADO,SARATOGA AVE,SAN JOSE,CA,California,95129,3420,44511003,541105,1056.00000000000,,000000000,,4.00000000000,,,3,PointAddress,M,100.00000000000,INFOGROUP,0
-121.9665,37.293,2630529,403987683,SAFEWAY,W HAMILTON AVE,CAMPBELL,CA,California,95008,0406,44511003,541105,25079.00000000000,2,579284589,,95.00000000000,V,,7,PointAddress,M,100.00000000000,INFOGROUP,0
-121.9882,37.2919,4196853,425107233,WALMART NEIGHBORHOOD MARKET,SARATOGA AVE,SAN JOSE,CA,California,95129,5109,44511003,541105,17160.00000000000,2,005889993,2,65.00000000000,2,,7,PointAddress,M,100.00000000000,INFOGROUP,0
-121.978,37.3014,11044852,725737991,FOODYANA LLC,PAYNE AVE,SAN JOSE,CA,California,95117,3324,44511002,541104,792.00000000000,,000000000,,3.00000000000,,,3,PointAddress,M,100.00000000000,INFOGROUP,0
-121.9721,37.3215,1242086,248801573,SPICE VALLEY,SARATOGA AVE,SAN JOSE,CA,California,95129,1339,44511003,541105,528.00000000000,,000000000,,2.00000000000,,,3,PointAddress,M,100.00000000000,INFOGROUP,0
-121.9743,37.3193,3127003,410096365,NEW CHINA RESTAURANT,SARATOGA AVE,SAN JOSE,CA,California,95129,1326,44511003,541105,528.00000000000,,000000000,,2.00000000000,,,4,PointAddress,M,100.00000000000,INFOGROUP,0
-121.9743,37.3193,6460926,536328719,LION FOOD CTR,SARATOGA AVE,SAN JOSE,CA,California,95129,1326,44511003,541105,16368.00000000000,,000000000,,62.00000000000,,,8,PointAddress,M,100.00000000000,INFOGROUP,0
-121.971,37.3217,9395145,716880409,MEDITERRANEAN FOOD MARKET,SARATOGA AVE,SAN JOSE,CA,California,95129,1324,44511003,541105,528.00000000000,,000000000,,2.00000000000,,,2,StreetAddress,M,100.00000000000,INFOGROUP,0
-121.9743,37.3193,11894422,739310487,TSAN LEE FOODS INC,SARATOGA AVE,SAN JOSE,CA,California,95129,1326,44511002,541104,792.00000000000,,000000000,,3.00000000000,,,3,PointAddress,M,100.00000000000,INFOGROUP,0
-121.9777,37.3151,12184326,830136263,NIITAKYA USA INC,SARATOGA AVE,SAN JOSE,CA,California,95129,2052,44511003,541105,1584.00000000000,,000000000,,6.00000000000,,,5,PointAddress,M,100.00000000000,INFOGROUP,0
-121.9613,37.2596,88595,103169637,MOUNTAIN STORE,WINCHESTER CIR,LOS GATOS,CA,California,95032,1884,44511003,541105,528.00000000000,,000000000,,2.00000000000,,,2,PointAddress,M,100.00000000000,INFOGROUP,0
-121.9479,37.2585,2846891,405787444,HALUYAN INTERNATIONAL FOOD SVC,S BASCOM AVE,SAN JOSE,CA,California,95124,2663,44511003,541105,528.00000000000,,000000000,,2.00000000000,,,2,StreetAddress,M,100.00000000000,INFOGROUP,0
-121.9479,37.2585,3075961,409321438,PARS KOSHER MARKET,S BASCOM AVE,SAN JOSE,CA,California,95124,2663,44511001,541101,264.00000000000,,000000000,,1.00000000000,,,2,StreetAddress,M,100.00000000000,INFOGROUP,0
-121.951,37.2803,1567759,313982084,SAFEWAY,WINCHESTER BLVD,CAMPBELL,CA,California,95008,4001,44511003,541105,39598.00000000000,2,579284589,,150.00000000000,V,,7,PointAddress,M,100.00000000000,INFOGROUP,0
-121.9502,37.278,7247808,631799335,FANCY FOODS,WINCHESTER BLVD,CAMPBELL,CA,California,95008,5337,44511003,541105,264.00000000000,,000000000,,1.00000000000,,,3,PointAddress,M,100.00000000000,INFOGROUP,0
-121.9344,37.2732,88676,103178646,LUNARDI'S MARKETS,S BASCOM AVE,SAN JOSE,CA,California,95124,1447,44511003,541105,31679.00000000000,2,614494466,,120.00000000000,,,8,PointAddress,M,100.00000000000,INFOGROUP,0
-121.9155,37.2645,953997,217051168,SMART & FINAL EXTRA!,HILLSDALE AVE,SAN JOSE,CA,California,95124,3111,44511003,541105,6600.00000000000,2,617177407,2,25.00000000000,2,,6,StreetAddress,M,100.00000000000,INFOGROUP,0
-121.9326,37.2626,3954883,422205047,LUCKY SUPERMARKETS,CAMDEN AVE,SAN JOSE,CA,California,95124,2024,44511003,541105,52798.00000000000,2,304014038,,200.00000000000,,,8,PointAddress,M,100.00000000000,INFOGROUP,0
-121.9316,37.2816,1118607,234672400,SELAM MARKET,S BASCOM AVE,CAMPBELL,CA,California,95008,4330,44511003,541105,264.00000000000,,000000000,,1.00000000000,,,1,StreetAddress,M,100.00000000000,INFOGROUP,0
-121.9334,37.2884,6138997,492697107,TRADER JOE'S,S BASCOM AVE,CAMPBELL,CA,California,95008,2308,44511003,541105,17160.00000000000,2,305504573,,65.00000000000,+,,5,PointAddress,M,100.00000000000,INFOGROUP,0
-121.9335,37.2739,7030456,608287181,NEMA AL-JEWAD,UNION AVE,SAN JOSE,CA,California,95124,1348,44511003,541105,528.00000000000,,000000000,,2.00000000000,,,2,StreetAddress,M,100.00000000000,INFOGROUP,0
-121.9334,37.2746,7275952,634604532,MARIA'S MARKET,S BASCOM AVE,SAN JOSE,CA,California,95124,1441,44511003,541105,528.00000000000,,000000000,,2.00000000000,,,2,PointAddress,M,100.00000000000,INFOGROUP,0
-121.9495,37.2997,2863226,406040213,TANA ETHIO MARKET & LIQUORS,S WINCHESTER BLVD,SAN JOSE,CA,California,95128,4319,44511003,541105,528.00000000000,,000000000,,2.00000000000,,,2,PointAddress,M,100.00000000000,INFOGROUP,0
-121.9636,37.2945,7593314,666794433,HAMILTON EUROMARKET,W HAMILTON AVE,CAMPBELL,CA,California,95008,0402,44511003,541105,264.00000000000,,000000000,,1.00000000000,,,1,PointAddress,M,100.00000000000,INFOGROUP,0
-121.9506,37.2966,11240861,729093378,ENJOY FOOD,S WINCHESTER BLVD,SAN JOSE,CA,California,95128,4335,44511002,541104,792.00000000000,,000000000,,3.00000000000,,,1,PointAddress,M,100.00000000000,INFOGROUP,0
-121.9654,37.3106,5121972,434849298,MY KIND OF MUSTARD LLC,CABERNET VINEYARDS CT,SAN JOSE,CA,California,95117,2036,44511002,541104,792.00000000000,,000000000,,3.00000000000,,,2,PointAddress,M,100.00000000000,INFOGROUP,0
-121.9494,37.3128,10394095,722405213,LIME TREE MARKET,S WINCHESTER BLVD,SAN JOSE,CA,California,95128,2925,44511001,541101,528.00000000000,,000000000,,2.00000000000,,,2,PointAddress,M,100.00000000000,INFOGROUP,0
-121.9515,37.3083,12719473,906627104,GROCERY OUTLET,WILLIAMS RD,SAN JOSE,CA,California,95117,2656,44511003,541105,7920.00000000000,2,457910685,,30.00000000000,,,6,PointAddress,M,100.00000000000,INFOGROUP,0
-121.9316,37.2927,88630,103175212,WHOLE FOODS MARKET,S BASCOM AVE,CAMPBELL,CA,California,95008,0606,44511003,541105,55438.00000000000,2,886012012,2,210.00000000000,q,,6,StreetAddress,M,100.00000000000,INFOGROUP,0
-121.9323,37.2934,6287688,511730921,AFRICAN FOODS & MARKET PLUS,S BASCOM AVE,CAMPBELL,CA,California,95008,0632,44511003,541105,264.00000000000,,000000000,,1.00000000000,,,3,PointAddress,M,100.00000000000,INFOGROUP,0
-121.9316,37.2998,12184880,830238853,NOROOZ BAZAAR,S BASCOM AVE,SAN JOSE,CA,California,95128,4502,44511003,541105,264.00000000000,,000000000,,1.00000000000,,,3,StreetAddress,M,100.00000000000,INFOGROUP,0
-121.916,37.3177,2159854,401336682,FOODMAXX,PARKMOOR AVE,SAN JOSE,CA,California,95128,2407,44511003,541105,21119.00000000000,2,304014038,,80.00000000000,,,8,PointAddress,M,100.00000000000,INFOGROUP,0
-121.916,37.3177,4109226,423822343,SAVEMART SUPERMARKET,PARKMOOR AVE,SAN JOSE,CA,California,95128,2407,44511003,541105,528.00000000000,,000000000,,2.00000000000,,,1,PointAddress,M,100.00000000000,INFOGROUP,0
-121.9363,37.3222,5634396,440268773,SAVE MART,HALSEY AVE,SAN JOSE,CA,California,95128,2120,44511003,541105,18480.00000000000,2,304014038,,70.00000000000,2,,7,PointAddress,M,100.00000000000,INFOGROUP,0
